id,Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
12467,105.5,31.5,76.804,-52.87617588,-0.020262164,9.639E-08,-0.728836158,126.2505341,126.2505341,126.2505341,126.2505341,0.000275676,41.25999832,41.25999832,41.25999832,41.25999832,2.04097E-05,529.9999996,0.014186109,1,3.6125E-06,1743,791.4000244,954.5,381.3999939,977.6407318,-119.7718811,0.026658023,0.026839118,0.026839118,0.026839118,1.39331E-08,203.8524933,0.001720618,5.691699982,49.08712196,1847.730957,0
12468,105.5,32,49.265,-50.52830315,-0.015762698,8.5474E-08,-0.583370113,108.7542801,108.7542801,108.7542801,108.7542801,0.000254054,41.93499947,41.93499947,41.93499947,41.93499947,2.25181E-05,654.0000004,0.023516233,1,4.34516E-06,1764.5,827.9500122,977.75,342.6999969,1016.082977,-70.07937813,0.030503109,0.030686144,0.030686144,0.030686144,1.40516E-07,75.83874512,0.002287019,4.807400227,46.30340385,1849.11499,0
12469,105.5,32,58.08,-50.52830315,-0.015762698,8.5474E-08,-0.583370113,108.7542801,108.7542801,108.7542801,108.7542801,0.000254054,41.93499947,41.93499947,41.93499947,41.93499947,2.25181E-05,654.0000004,0.023516233,1,4.34516E-06,1764.5,827.9500122,977.75,342.6999969,1016.082977,-70.07937813,0.030503109,0.030686144,0.030686144,0.030686144,1.40516E-07,75.83874512,0.002287019,4.807400227,46.30340385,1849.11499,0
12470,105.5,34,68.201,-33.77884293,-0.013415128,1.94336E-08,-0.696863984,75.57892227,75.57892227,75.57892227,75.57892227,3.95834E-05,43.53000069,43.53000069,43.53000069,43.53000069,2.82328E-05,1833.250001,0.091711309,2,5.28423E-06,1862.5,988,1085,222.2999954,1075.714478,60.3973608,0.004637763,0.004635108,0.004635108,0.004635108,8.76274E-08,-21.44050026,0.000552485,0.038456,37.87429237,1855.485535,0
12487,106,30.5,58.37,-48.84557533,-0.027583529,2.92089E-08,-0.892129209,153.0968246,153.0968246,153.0968246,153.0968246,0.000195797,43.25499916,43.25499916,43.25499916,43.25499916,2.05413E-05,299.0000002,0.012105914,1,8.69031E-07,1660.5,769.0499878,959.9500122,448.7000122,941.7749939,145.831871,0.02524537,0.025250006,0.025250006,0.025250006,8.36516E-08,134.9329987,0.002154106,5.927400112,57.72391701,1847.446472,0
12488,106,31,47.865,-57.73768997,-0.026105747,5.75597E-08,-0.865650276,140.5121422,140.5121422,140.5121422,140.5121422,0.000236522,42.09249878,42.09249878,42.09249878,42.09249878,1.83246E-05,368.0000001,0.006902607,1,1.73806E-06,1679.75,799.4499969,979.1000061,401.2500076,974.9219971,30.42861843,0.025907417,0.026049225,0.026049225,0.026049225,1.87833E-08,226.0050049,0.001101129,6.362500191,53.43567657,1847.637238,0
12489,106,31.5,54.307,-53.89629936,-0.02232435,9.13279E-08,-0.778906792,127.9274597,127.9274597,127.9274597,127.9274597,0.000277247,40.9299984,40.9299984,40.9299984,40.9299984,1.6108E-05,371.7500002,0.010362843,1,2.60709E-06,1699,829.8500061,998.25,353.8000031,1011.846985,-84.97463417,0.02651833,0.026694731,0.026694731,0.026694731,1.60209E-08,214.5549927,0.00108108,6.133500099,50.32494164,1847.828003,0
12490,106,34,65.386,-34.81522751,-0.013597482,2.08284E-08,-0.728983951,75.64663696,75.64663696,75.64663696,75.64663696,4.49158E-05,42.34000015,42.34000015,42.34000015,42.34000015,2.74976E-05,1470.249999,0.035433372,2,5.8714E-06,1822.5,1018.75,1124.25,180.3499985,1048.578003,42.95226574,0.004610294,0.004611346,0.004611346,0.004611346,4.88197E-08,11.65846443,0.00065664,0.512440026,38.7657814,1855.719757,0
12491,106,34.5,75.42,-30.81851673,-0.013875387,1.04793E-08,-0.729331429,75.92179108,75.92179108,75.92179108,75.92179108,1.40529E-05,42.55999947,42.55999947,42.55999947,42.55999947,2.83823E-05,1351.749999,0.03056512,2,5.09832E-06,1850.5,1060.5,1154,162.5499954,1003.742004,26.30739689,0.012900653,0.012903183,0.012903183,0.012903183,2.35985E-07,-8.021427155,0.001035714,-0.296139985,37.49498177,1856.684998,0
12520,106.5,30.5,59.926,-51.2121315,-0.028250568,6.70918E-09,-0.900201768,155.21492,155.21492,155.21492,155.21492,0.000193152,42.68999863,42.68999863,42.68999863,42.68999863,1.95869E-05,401.2499998,0.007517707,1,6.51774E-07,1615,810.0999756,1006,426.7000122,981.0904999,162.0993805,0.021154964,0.021154699,0.021154699,0.021154699,3.02736E-07,65.73974609,0.00202933,5.924499989,58.82636547,1848.015991,0
12521,106.5,32,51.842,-45.21291351,-0.017753292,9.71429E-08,-0.681561223,111.8798828,111.8798828,111.8798828,111.8798828,0.000260657,40.65999985,40.65999985,40.65999985,40.65999985,1.617E-05,721.4999993,0.026046469,1,2.60709E-06,1678.5,901.5,1064,280.8500061,1083.791016,-19.93107319,0.030230399,0.030329575,0.030329575,0.030329575,1.39406E-07,119.8592529,0.001747714,5.600200176,49.63862991,1849.597046,0
12546,107,30.5,59.496,-53.57868767,-0.027606439,2.77126E-08,-0.91442124,158.057991,158.057991,158.057991,158.057991,0.000187611,42.32999992,42.32999992,42.32999992,42.32999992,2.02439E-05,879.0000011,0.07064179,1,4.34516E-07,1570,852.4499817,1052,413.5500031,1020.406006,67.39976025,0.013351868,0.013341166,0.013341166,0.013341166,4.12863E-07,32.26307678,0.001544586,5.702400208,59.92881393,1847.58551,0
12547,107,32,47.541,-40.37091827,-0.017811711,9.29392E-08,-0.699058964,113.9951553,113.9951553,113.9951553,113.9951553,0.000271739,39.96749973,39.96749973,39.96749973,39.96749973,1.73662E-05,814.5000006,0.079055506,1,1.73806E-06,1635.75,940.1999969,1107.75,259.4500008,1118.810059,-20.27443552,0.030756144,0.030851395,0.030851395,0.030851395,1.45775E-07,137.6000061,0.001606412,5.635700226,52.06305313,1850.012512,0
12549,107,35.5,56.656,-25.18941879,-0.012961857,3.39019E-08,-0.628025889,73.88265991,73.88265991,73.88265991,73.88265991,2.49397E-05,40.99499893,40.99499893,40.99499893,40.99499893,2.45942E-05,1392.75,0.031092915,2,2.90022E-06,1837.5,1204,1293,136.1999969,860.3995056,31.93970728,0.013483432,0.013484287,0.013484287,0.013484287,9.25984E-09,37.10074997,0.00032885,-0.565729976,36.08632088,1858.444519,0
12567,107.5,31.5,55.747,-46.71035957,-0.021755268,8.6798E-08,-0.835778037,135.4534912,135.4534912,135.4534912,135.4534912,0.00029794,39.77999878,39.77999878,39.77999878,39.77999878,1.75042E-05,670.7500008,0.080603152,1,6.51774E-07,1568,948.7999878,1131,291.2999878,1114.32077,160.4999695,0.026883819,0.02691531,0.02691531,0.02691531,1.9989E-07,202.5274963,0.000227972,5.973800182,54.35425186,1848.474976,0
12568,107.5,32,47.92,-36.95511436,-0.017104356,8.25374E-08,-0.704225155,116.1104279,116.1104279,116.1104279,116.1104279,0.000282821,39.27499962,39.27499962,39.27499962,39.27499962,1.85625E-05,819.7500016,0.066947951,1,8.69031E-07,1593,978.8999939,1151.5,238.0499954,1138.457031,-20.61779785,0.031303033,0.031400105,0.031400105,0.031400105,1.52152E-07,162.6925049,0.001501202,5.412099838,51.24065971,1850.427979,0
12569,107.5,35,62.983,-32.44609261,-0.016211715,5.01734E-08,-0.727889295,73.26658249,73.26658249,73.26658249,73.26658249,2.45867E-05,39.23999977,39.23999977,39.23999977,39.23999977,2.75566E-05,1235.5,0.025264911,2,2.76753E-06,1768,1193,1300,67.51000023,881.0420227,-9.667881012,0.014084179,0.014129341,0.014129341,0.014129341,9.83632E-09,28.25915146,0.000945066,0.165920004,37.15743446,1855.046021,0
12570,107.5,35.5,60.273,-30.11577702,-0.01437162,3.72389E-08,-0.626975896,72.75840759,72.75840759,72.75840759,72.75840759,2.40915E-05,39.77999878,39.77999878,39.77999878,39.77999878,2.66492E-05,1269.750001,0.02169332,2,2.57426E-06,1801,1233,1330,110,835.0387573,70.82211304,0.013871666,0.013895784,0.013895784,0.013895784,9.20795E-09,3.936399221,0.001018467,-0.191960007,35.90584373,1856.993042,0
12571,107.5,36,61.237,-27.78546143,-0.013905112,2.01067E-08,-0.583970242,72.9585762,72.9585762,72.9585762,72.9585762,2.11972E-05,40.71999931,40.71999931,40.71999931,40.71999931,2.39912E-05,1374,0.027582455,2,2.38099E-06,1836,1275.5,1363,160.0500031,789.0354919,23.04946136,0.012927152,0.012944158,0.012944158,0.012944158,2.92707E-08,27.4103508,0.000870466,-0.482670009,34.65425301,1858.890991,0
12590,108,31.5,50.949,-45.5502491,-0.019321,8.70796E-08,-0.84306456,139.6256561,139.6256561,139.6256561,139.6256561,0.000308272,39.24499893,39.24499893,39.24499893,39.24499893,1.88122E-05,1001.749999,0.065649149,1,0,1525.5,989.8999939,1176,287.7999878,1143.921509,100.8010979,0.023898612,0.02391071,0.02391071,0.02391071,2.04187E-07,204.1500092,0.000343105,5.409200192,53.56403732,1849.914001,0
12591,108,32,47.813,-33.53931046,-0.015694551,7.15411E-08,-0.716208575,118.7781639,118.7781639,118.7781639,118.7781639,0.000301286,38.60749912,38.60749912,38.60749912,38.60749912,1.90862E-05,812.5000017,0.076273023,1,0,1551.5,1018.949997,1195.75,233.5249939,1158.104004,-42.07936668,0.0265106,0.026579333,0.026579333,0.026579333,4.30957E-07,172.7049866,0.001329279,4.948400021,50.4182663,1850.992249,0
12592,108,36,66.844,-29.91248703,-0.0144159,8.45255E-09,-0.581564397,72.11464691,72.11464691,72.11464691,72.11464691,2.43362E-05,39.96999931,39.96999931,39.96999931,39.96999931,2.33182E-05,1199.75,0.029145207,2,2.2483E-06,1801.5,1305.75,1399.5,143.7900009,762.4429932,-3.700731039,0.012929678,0.012956049,0.012956049,0.012956049,2.68153E-08,-11.72802544,0.001429485,-0.060899001,34.55406952,1858.855225,0
12593,108,36.5,62.35,-33.2494545,-0.015246787,3.06366E-08,-0.603809205,72.51307297,72.51307297,72.51307297,72.51307297,2.33652E-05,41.03499985,41.03499985,41.03499985,41.03499985,2.14503E-05,1425,0.012432998,2,1.68623E-06,1837.5,1347,1431.5,196.4000015,717.7479858,-19.54627943,0.012365052,0.012365601,0.012365601,0.012365601,1.30367E-08,70.3477478,0.00093454,-0.261920005,34.24134254,1860.97644,0
